Station,StationID,Date,Time,SampleDescription,FieldNotes,Weather,NorthLat,WestLong,Chla,Pheophytin,DissAmmonia,DissCalcium,DissChloride,DissNitrateNitrite,DOC,TOC,DON,DissOrthoPhos,TotPhos,DissSilica,TDS,TSS,VSS,TKN,Depth,Secchi,Microcystis,SpCndSurface,FluorescenceSurface,DOSurface,WTSurface,TurbiditySurface,pHSurface,SpCndBottom,FluorescenceBottom,DOBottom,WTBottom,TurbidityBottom,pHBottom
NZ325,E3B80352175,2012-12-12,11:40,No lab data collected due to high surface specific conductance,"Due to DFG Protocal; Surface EC was above 20,000",Partly cloudy and cool with light to medium winds (8 mph).,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.1,48,N/A,20986,2.9,8.2,13.5,16.3,7.86,N/A,N/A,N/A,N/A,N/A,N/A
NZ325,E3B80352175,2013-01-25,11:45,No lab data collected due to high surface specific conductance,N/A,"partly cloudy, cool, no wind",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.4,72,N/A,29596,3.2,8.7,10,12.2,7.82,N/A,N/A,N/A,N/A,N/A,N/A
NZ325,E3B80352175,2013-02-25,13:20,No lab data collected due to high surface specific conductance,Not collected,Mostly sunny and warm with light winds (6 knot),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.7,68,N/A,26812,2.9,9.4,12.6,9.4,7.92,N/A,N/A,N/A,N/A,N/A,N/A
NZ325,E3B80352175,2013-03-26,11:45,No lab data collected due to high surface specific conductance,EC was too high due to Fish and Wildlife proticals.,"mostly cloudy & cool, light wind (4 mph)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,49.5,120,N/A,34389,3.6,8.5,14.5,8.6,7.95,N/A,N/A,N/A,N/A,N/A,N/A
NZ325,E3B80352175,2013-04-24,12:20,No lab data collected due to high surface specific conductance,"Does not meet DFG requirements to sample.  Specific conductance over 20,000.","Mostly sunny, clear and cool with medium winds (15-17 mph).",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.9,32,N/A,34411,5.5,7.65,17,31.1,7.8,N/A,N/A,N/A,N/A,N/A,N/A
NZ325,E3B80352175,2013-05-22,12:20,No lab data collected due to high surface specific conductance,N/A,mostly sunny and clear w/ light wind (11-12 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.1,24,N/A,33656,5.7,7.9,18.7,62.3,7.91,N/A,N/A,N/A,N/A,N/A,N/A
NZ325,E3B80352175,2013-06-20,12:05,No lab data collected due to high surface specific conductance,N/A,Mostly sunny and clear with medium winds (10-12 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.6,44,N/A,33200,3.2,7.6,20.4,17.7,8,N/A,N/A,N/A,N/A,N/A,N/A
NZ325,E3B80352175,2013-07-19,10:55,No lab data collected due to high surface specific conductance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.2,76,N/A,34911,3.4,7.2,20.2,8.4,7.92,N/A,N/A,N/A,N/A,N/A,N/A
NZ325,E3B80352175,2013-08-16,10:10,No lab data collected due to high surface specific conductance,N/A,Mostly sunny and cool with light winds (8 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.6,38,N/A,35379,3.5,7.55,20.6,16.4,7.85,N/A,N/A,N/A,N/A,N/A,N/A
NZ325,E3B80352175,2013-09-27,10:05,No lab data collected due to high surface specific conductance,DFG Protocols,"sunny, clear, cool, w/ med. wind (7-10 mph)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.4,64,N/A,35173,2.9,7.8,19.2,18.2,8.1,N/A,N/A,N/A,N/A,N/A,N/A
NZ325,E3B80352175,2013-10-15,11:00,No lab data collected due to high surface specific conductance,N/A,"Mostly sunny, clear, and warm with light breeze",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.3,44,N/A,36722,2.3,7.3,17.6,20,7.86,N/A,N/A,N/A,N/A,N/A,N/A
NZ325,E3B80352175,2013-11-14,11:40,No lab data collected due to high surface specific conductance,N/A,mostly cloudy and cool w/ med. Wind (13 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.4,44,N/A,38245,3,8.4,14.9,25.6,8.04,N/A,N/A,N/A,N/A,N/A,N/A
NZ325,E3B80352175,2013-12-13,10:05,No lab data collected due to high surface specific conductance,N/A,partly cloudy and cool with light wind (2 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47,72,N/A,37102,1.7,9,9.8,11.8,8,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2014-01-14,11:55,No lab data collected due to high surface specific conductance,N/A,partly cloudy and warm/ light wind (10 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.1,N/A,N/A,35580,2.8,9.2,10.8,6.5,8,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2014-02-12,11:25,No lab data collected due to high surface specific conductance,N/A,overcast & cool light winds 8mph,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45.2,72,N/A,29178,3.6,9.1,12.4,15.9,8,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2014-03-12,09:15,No lab data collected due to high surface specific conductance,"No vertical profiles taken at Stations D41, NZ325, and D6.High winds, big swells, and rough seas.  Surface data only. No rotifer pump samples at Stations D41 and D6.  No secchi at Station NZ325.",Mostly sunny cool and clear with strong winds (32 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.8,N/A,N/A,28715,3,8.3,14.9,10.5,8,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2014-04-11,10:10,No lab data collected due to high surface specific conductance,N/A,Overcast and cool with light winds(7 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41,92,N/A,31510,3.7,8.45,16.7,12.7,8.1,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2014-05-13,12:30,No lab data collected due to high surface specific conductance,N/A,partly cloudy and warm with light winds (5 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.6,72,N/A,35496,2.3,7.6,18.9,17.6,8.1,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2014-06-10,11:55,No lab data collected due to high surface specific conductance,N/A,"Mostly sunny, warm and clear with medium winds (18 mph)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.5,84,N/A,38230,2.4,7.8,20,6.7,8,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2014-07-09,11:05,No lab data collected due to high surface specific conductance,N/A,mostly sunny and cool with medium to strong winds (16-17 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.2,28,N/A,40439,3.6,7.5,20,30.7,7.8,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2014-08-21,11:35,No lab data collected due to high surface specific conductance,N/A,"mostly sunny, clear, and warm with light winds (8 mph)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.4,88,N/A,40053,5.2,7.2,20.5,8.5,7.91,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2014-09-22,12:50,No lab data collected due to high surface specific conductance,mc=0,"Sunny, hazy and warm with light winds (6 mph)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44.2,85,N/A,39008,1.5,6.85,22,6.6,8.05,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2014-10-07,11:50,No lab data collected due to high surface specific conductance,N/A,"Partly cloudy, warm, with light winds (5 mph)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.8,72,N/A,40629,2.4,6.5,21.4,8.6,8.1,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2014-11-18,08:25,No lab data collected due to high surface specific conductance,"No secchi measurement, seas too rough",Overcast and cool with strong winds (17-20 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.4,N/A,N/A,35511,2.3,8,15.6,27.4,8,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2014-12-19,10:40,,N/A,"Cloudy, winds 5-10 mph",N/A,N/A,0.9,0.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40.9,44,N/A,18747,3.3,8.6,13.45,25.8,7.76,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2015-01-21,13:40,No lab data collected due to high surface specific conductance,"Specific conductance values higher than 20,000.  Field Data Only. No samples or tow conducted as specified by CA-DFW.",sunny and clear with light wind (8-11 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.5,40,N/A,34319,2.4,8.4,12.7,22.6,7.9,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2015-02-18,12:25,No lab data collected due to high surface specific conductance,N/A,"overcast, cool, light wind (4-5 mph)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.7,120,N/A,25239,2.5,8,15.4,5,7.9,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2015-03-18,11:40,No lab data collected due to high surface specific conductance,"Field data only.  No samples or tow conducted. Specific conductance above 20,000 as specified by CA-DFW",Partly cloudy and cool with light winds (6-7 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.2,70,N/A,34141,2.3,8,16.4,10.8,8.1,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2015-04-15,10:20,No lab data collected due to high surface specific conductance,N/A,"mostly sunny and cool, with light wind (8 mph)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44.7,30,N/A,33506,2.9,8,16.5,23.9,7.9,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2015-05-18,15:15,No lab data collected due to high surface specific conductance,N/A,cloudy and cool with med. wind (14mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,48,N/A,38146,2.6,7.1,17.8,15,7.9,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2015-06-12,10:25,No lab data collected due to high surface specific conductance,N/A,"sunny, clear, and warm",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,50,N/A,37899,1.5,7.35,20.3,10.7,7.8,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2015-09-24,10:40,No lab data collected due to high surface specific conductance,N/A,"sunny, calm, partly cloudy with light winds",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39.4,112,1,37789,1.8,7,20.77,3.9,7.93,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2015-10-23,10:05,No lab data collected due to high surface specific conductance,N/A,"partly cloudy and cool, light winds",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42,116,1,38841,1.7,7.4,19.9,4.1,8,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2015-11-06,10:30,No lab data collected due to high surface specific conductance,N/A,"sunny, 55 F, light winds",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.3,88,1,36782,2.4,7.75,17.26,9.7,7.88,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2015-12-08,11:30,No lab data collected due to high surface specific conductance,N/A,foggy and cool with light winds (5 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.5,64,1,38935,2.9,8.5,12,11.4,7.8,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2016-01-08,11:30,No lab data collected due to high surface specific conductance,"No zooplankton data. Field data only. Specific conductance values below 20,000 as specified by CADFW.-",Overcast and cool with light winds (5-6 mph),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44.7,116,1,31507,1.9,9.5,10.1,5.5,7.9,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2016-02-08,13:10,No lab data collected due to high surface specific conductance,N/A,"mostly sunny, cool, winds~ 13mph",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.4,52,1,23478,2.5,9.05,13.2,9.7,7.9,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2016-03-08,12:35,No lab data collected due to high surface specific conductance,N/A,overcast and cool with light winds ~ 5mph,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.8,52,1,25266,3.2,8.3,15.2,19,7.9,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2016-04-19,11:45,No lab data collected due to high surface specific conductance,N/A,"partly cloudy, sunny, warm",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.4,104,1,24594,2.2,7.95,18.39,8.5,7.94,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2016-05-17,10:45,No lab data collected due to high surface specific conductance,Field Only-,"sunny, clear, warm, winds ~8 mph",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.3,88,1,27945,2.9,8.6,19.66,8.2,7.88,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2016-06-15,09:47,No lab data collected due to high surface specific conductance,N/A,"~57degF, wind ~15mph, mostly sunny",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.5,24,1,32020,4.8,7.94,18.83,47.9,7.9,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2016-07-15,10:55,No lab data collected due to high surface specific conductance,Field Only-,"~70F, sunny, winds ~14 mph",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.6,56,1,34696,2.9,7.69,20.12,19.7,7.98,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2016-08-12,10:00,No lab data collected due to high surface specific conductance,N/A,~61F partly cloudy <10mph wind,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42,120,1,34520,2.1,7.79,19.27,8.7,7.89,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2016-09-14,11:35,No lab data collected due to high surface specific conductance,Field Only-,"sunny, clear, 66 deg F, winds less than 10 mph",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45,64,1,35586,1.2,7.87,19.22,10.8,7.85,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2016-10-26,11:10,No lab data collected due to high surface specific conductance,Field Only-,"clear, cool (62 F), winds < 10 mph",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46.7,64,1,36816,2.4,7.91,17.22,13.4,7.85,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2016-11-09,10:10,No lab data collected due to high surface specific conductance,Field Only-,"84.0 F, winds 16.1 mph, partly cloudy, small waves",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42,96,1,36500,3.1,8.02,17.02,7.9,7.83,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2016-12-13,12:35,No lab data collected due to high surface specific conductance,N/A,"air temp:51.8, wind:17.7 mph, cloudy, moderate waves with few white caps, no rain",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48.3,64,1,33498,3.2,8.94,12.03,13.8,7.76,N/A,N/A,N/A,N/A,N/A,N/A
NZ325 ,E3B80352175,2017-01-11,11:30,,"air temp 50.2, wind 8.5 mph, cloudy, small waves, no rain",N/A,N/A,N/A,1.11,1.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44.5,16,1,3585,4.9,10.64,10.1,66.3,7.75,21173,9.6,9.7,10.35,273.7,7.72
NZ325 ,E3B80352175,2017-02-10,12:15,,"air temp: 60.3F, wind 2.5MPH,  cloudy, ripples to small waves, no rain.",N/A,N/A,N/A,2.33,1.52,0.06,12,20,0.33,3,3.3,0.2,0.07,0.09,16.9,127,53,3,0.3,49.5,20,1,230,4.2,9.87,12.27,62.3,7.56,17480,7.3,9.08,11.94,202.2,7.63
NZ325 ,E3B80352175,2017-03-10,10:35,,N/A,"air temp 56.3, wind 4.5 mph, overcast, no waves, no rain",N/A,N/A,2.42,0.92,0.07,36,1080,0.33,1.9,2,0.2,0.07,0.08,16.7,2200,29,4,0.3,44.8,32,1,4187,3.3,9.84,12.3,32.2,7.66,22966,4.9,8.76,12.22,155.7,7.66
NZ325 ,E3B80352175,2017-04-07,11:45,,N/A,"53.2 deg F, winds at 4.3 mph, cloudy, no waves/flat",N/A,N/A,10.23,1.71,0.06,46,3560,0.23,0.9,1,0.2,0.07,0.09,6.7,6660,62,16,0.4,43.5,24,1,13358,8.7,9.1,14.6,55.7,7.84,29351,4.5,7.4,13.22,83.8,7.69
NZ325 ,E3B80352175,2017-05-24,12:15,,N/A,"Air temperature 52.9 degrees F, Wind speed 19.1 mph, Partly Cloudy, Ripples to small waves with no white caps",N/A,N/A,2.8,1.25,0.09,122,5060,0.2,1,1,0.2,0.06,0.08,11.9,9730,36,10,ND,49,36,1,15747,3.7,8.32,17.75,37.9,7.76,27752,8,7.56,15.94,147,7.67
NZ325 ,E3B80352175,2017-06-21,12:15,,N/A,"Sunny, 66.6 degrees, with 13.2 mph wind",N/A,N/A,11.15,2.17,0.02,174,7765,0.2,0.9,1.1,0.1,0.11,0.17,12.1,15120,166,39,0.4,43.6,24,1,24773,7,7.88,20.12,65.9,7.85,33784,6,7.21,17.46,147.8,7.7
NZ325 ,E3B80352175,2017-07-24,14:15,,N/A,"sunny at 61.7 degrees F, with 24.4 mph winds, large waves with frequent white caps",N/A,N/A,2.28,1.11,0.08,238,11109,0.28,ND,ND,0.2,0.09,0.12,6.9,21180,76,16,0.3,44.2,40,1,32592,3.3,7.61,20.12,32.4,7.77,36395,5.3,7.33,19.17,116.1,7.76
NZ325 ,E3B80352175,2017-08-21,13:05,,N/A,"66.2 deg F, winds at 12.1 mph, overcast, moderate waves with few white caps",N/A,N/A,1.53,0.79,0.1,233,11250,0.37,0.7,0.7,ND,0.1,0.1,6.2,20860,46,10,0.2,45.9,60,1,31707,1.5,7.64,20.12,15.1,8.2,37343,2.6,7.34,19.58,62.1,8.19
NZ325 ,E3B80352175,2017-09-19,12:25,,N/A,"64.4F airtemp, 7.7 MPH windspeed, partly cloudy, ripples to small waves, no rain",N/A,N/A,1.96,0.82,0.08,213,9628,0.31,0.5,0.5,0.1,0.1,0.11,9.1,18360,36,8,0.2,41.9,60,1,28981,2.9,7.74,20.19,20.4,7.85,35282,2.3,7.53,20.06,31.7,7.84
NZ325 ,E3B80352175,2017-10-16,11:35,,smoky due to fires,"air temp 67.6F, wind speed 10.2 mph, overcast/partly cloudy,ripples to small waves, no rain",N/A,N/A,1.48,0.69,0.1,232,11100,0.34,0.6,0.6,0.1,0.09,0.1,8.3,21140,48,12,0.3,48,60,1,32407,1.7,7.78,16.9,15.3,7.83,39180,2,7.4,16.31,20,7.83
NZ325 ,E3B80352175,2017-11-17,12:50,,N/A,"54.3 deg F, winds at 8.2 mph, sunny, ripples to small waves with no white caps",N/A,N/A,2.08,0.94,0.11,269,12063,0.34,0.6,0.7,ND,0.09,0.11,9,21620,45,10,0.3,47.3,104,1,34687,3.8,8.39,14.56,18.6,7.87,40253,1.5,7.72,14.58,18.1,7.82
NZ325 ,E3B80352175,2017-12-15,10:15,,N/A,"Air temperature 45.1 degrees Fahrenheit, Wind speed 22.0 mph, Overcast, Ripples to small waves with no white caps",N/A,N/A,0.93,0.53,0.15,255,11960,0.4,0.7,0.7,ND,0.09,0.09,7.2,22280,30,6,0.3,47.2,76,1,34416,1,8.68,11.61,13,7.9,40919,1.2,8.24,11.9,20.6,7.89
NZ325 ,E3B80352175,2018-01-16,12:20,,N/A,"Air temperature 52.9 degrees Fahreneheit, Wind speed 11.0 mph, Overcast, Moderate waves with few white caps",N/A,N/A,1.1,ND,0.18,200,11500,0.47,0.9,0.9,ND,0.08,0.08,12,16980,23,5,0.2,45.4,100,1,28082,2.4,9.32,11.29,9.8,7.84,38474,2.9,8.63,11.52,35.5,7.83
NZ325 ,E3B80352175,2018-02-13,11:35,,N/A,"Air temp 56.8 degrees F, wind speed 13.2 mph, sunny, ripples to small waves w/ no white caps",N/A,N/A,2.24,0.56,0.14,212,9628,0.47,0.9,0.9,0.1,0.08,0.08,11.5,17620,17,4,0.3,44.6,116,1,28312,2.2,8.77,12.97,6.3,7.86,38450,2.4,8.28,12.88,19.6,7.89
NZ325 ,E3B80352175,2018-03-16,12:40,,N/A,"Air temp 45.7 deg F, wind speed 21.9 mph, cloudy, ripples to small waves w/ no white caps",N/A,N/A,2.12,1.32,0.1,218,10250,0.44,0.8,1,ND,0.08,0.1,9.8,19640,79,19,0.1,47.1,40,1,30390,3.2,9.01,12.83,25.8,7.92,36474,2.4,8.73,12.47,42.4,7.93
NZ325 ,E3B80352175,2018-04-16,13:20,,N/A,"Air temp 45.5 deg F, wind speed 8.5 mph, overcast, ripples to small waves with no white caps, medium rain",N/A,N/A,7.8,2.27,0.08,103,4605,0.26,1.6,1.9,ND,0.06,0.13,10.2,8730,70,15,0.3,45.4,32,1,14704,6.6,9.01,15.01,39.5,7.91,26453,4.5,8.43,14.77,49.2,7.93
NZ325 ,E3B80352175,2018-05-12,11:10,,N/A,"Air temp 58.5 degrees F with 31.9 mph winds, sunny, moderate waves with few white caps and no rain",N/A,N/A,2.67,0.54,0.07,218,9250,0.32,0.9,1,0.2,0.08,0.09,9.6,17900,32,8,0.3,46.1,80,1,27692,3.1,8.17,17.47,10.5,7.83,36935,2.7,7.44,15.55,47.4,7.78
NZ325 ,E3B80352175,2018-06-12,12:45,,N/A,"Air Temp. 69.8 degrees F, Wind Speed 20.6 mph, Cloudy, Moderate waves with few white caps, no rain",N/A,N/A,2.64,0.56,0.05,226,10600,0.36,0.8,0.8,ND,0.1,0.11,7.4,20420,44,11,0.2,45.7,68,1,30878,1.2,7.97,19.65,11.3,7.83,36423,3.6,7.72,18.29,34.3,7.82
NZ325 ,E3B80352175,2018-07-12,13:55,,N/A,"Air temp 66 degrees fahrenheit, Wind speed 14.8 mph, Partly cloudy skies, Moderate waves with few white caps, No rain",N/A,N/A,1.97,0.53,0.07,265,12400,0.39,0.7,0.8,0.1,0.11,0.11,5.7,22800,26,6,0.2,42.6,76,1,34915,3.2,7.63,21.02,11.1,7.88,40347,3.1,7.51,19.65,31.9,7.92
NZ325 ,E3B80352175,2018-08-09,11:55,,N/A,"Air Temp. 65.1 degrees F., Wind Speed 1.2 mph, No waves/Flat, No rain",N/A,N/A,1.73,ND,0.08,269,11800,0.374,0.8,0.8,0.1,0.12,0.128,8.2,21900,23,6,0.3,42.1,76,1,33866,2.7,7.73,19.99,12.1,7.84,39145,3.5,7.6,19.14,33.5,7.86
NZ325 ,E3B80352175,2018-09-20,11:20,,N/A,"Air temp 68.4 degrees F, Wind speed 3.2 mph, Sunny Skies, No waves/flat, No rain",N/A,N/A,1.24,ND,0.09,273,11800,0.34,0.8,0.8,0.12,0.108,0.11,6.4,22300,22,6,0.251,42.7,116,1,35905,2.8,7.7,18.89,13.5,7.8,40336,3.7,7.59,18.64,8.1,7.81
NZ325 ,E3B80352175,2018-10-19,10:20,,sampled outside of ship channel due to boat traffic,"Air temp 56.7 deg F, wind speed 3.6 mph, sunny, ripples to small waves with no white caps",N/A,N/A,2.48,ND,0.08,274,12900,0.3,0.6,0.6,0.1,0.096,0.1,7.2,26900,19,5,0.3,32.4,172,1,36464,2.5,8.05,17.88,1.4,7.84,41135,1.6,7.67,17.52,5,7.81
NZ325 ,E3B80352175,2018-12-19,10:15,,N/A,"Air temp 54 degrees F, Wind speed 5mph, Overcast, Moderate waves with few white caps, No rain",N/A,N/A,2.26,0.5,0.151,245,11000,0.401,0.6,0.7,ND,0.081,0.091,7.82,20900,24,5,0.246,45,112,1,33710,1.5,8.57,12.4,10,7.77,40615,1.2,8.13,12.76,13.4,7.78
