"Phase","Week","Week_num","WeekStartDate","WeekEndDate","Stratum","NumOfSites","NumOfTows","RawCatch","TotalRawSampleVolume","AdjCatch","TotalEffSampleVolume","StratumVolume","nHat","nVar","nSE","lowCI","uppCI","SpatialCoverage"
"20_1","Week.16",16,2020-03-16,2020-03-20,"Cache Slough LI",3,10,0,36353.19190734,0,26255.08304419,33420492,0,NA,NA,NA,NA,""
"20_1","Week.16",16,2020-03-16,2020-03-20,"Sac DW Ship Channel",3,12,1,50023.08659964,1,36127.7847664067,30411491,841.902325746673,709497.5047183,842.316748449358,116,3045,""
"20_1","Week.16",16,2020-03-16,2020-03-20,"Lower San Joaquin",6,24,0,97593.91574394,0,70484.4947039567,122096565,0,NA,NA,NA,NA,""
"20_1","Week.16",16,2020-03-16,2020-03-20,"Southern Delta",5,18,0,69833.67838832,0,50435.4343915644,136731814,0,NA,NA,NA,NA,""
"20_1","Week.16",16,2020-03-16,2020-03-20,"Total",35,136,1,542302.17277544,1,391662.680337818,NA,841.902325746673,709497.5047183,842.316748449358,116,3045,"Full"
"20_1","Week.17",17,2020-03-23,2020-03-26,"Western Delta",3,12,0,57151.04450748,0,41275.7543665133,190166275,0,NA,NA,NA,NA,""
"20_1","Week.17",17,2020-03-23,2020-03-26,"Suisun Bay",6,22,0,96212.94129678,0,69487.1242698967,285840678,0,NA,NA,NA,NA,""
"20_1","Week.17",17,2020-03-23,2020-03-26,"Suisun Marsh",3,12,0,41064.61302636,0,29657.7760745933,76278718,0,NA,NA,NA,NA,""
"20_1","Week.17",17,2020-03-23,2020-03-26,"Lower Sacramento",6,24,0,101992.94952462,0,73661.57465667,88162170,0,NA,NA,NA,NA,""
"20_1","Week.17",17,2020-03-23,2020-03-26,"Cache Slough LI",3,10,0,38731.98610512,0,27973.10107592,33420492,0,NA,NA,NA,NA,""
"20_1","Week.17",17,2020-03-23,2020-03-26,"Sac DW Ship Channel",3,12,0,45391.53149916,0,32782.7727493933,30411491,0,NA,NA,NA,NA,""
"20_1","Week.17",17,2020-03-23,2020-03-26,"Lower San Joaquin",6,24,0,94949.91244662,0,68574.9367670033,122096565,0,NA,NA,NA,NA,""
"20_1","Week.17",17,2020-03-23,2020-03-26,"Southern Delta",6,24,0,89114.86294018,0,64360.7343456856,136731814,0,NA,NA,NA,NA,""
"20_1","Week.17",17,2020-03-23,2020-03-26,"Total",36,140,0,564609.84134632,0,407773.774305676,NA,0,0,NA,NA,NA,"Full"
"20_2","Week.1",1,2020-03-30,2020-04-02,"Suisun Bay",10,20,0,19857.44378926,0,19857.44378926,531809657,0,0,NA,NA,NA,""
"20_2","Week.1",1,2020-03-30,2020-04-02,"Suisun Marsh",5,10,0,9972.87100887,0,9972.87100887,106744669,0,0,NA,NA,NA,""
"20_2","Week.1",1,2020-03-30,2020-04-02,"Lower Sacramento",5,10,2,9858.8867608,141.459713045537,9858.8867608,171562419,1307999.07370313,1616772013411.85,1271523.50092786,189616,4638942,""
"20_2","Week.1",1,2020-03-30,2020-04-02,"Cache Slough LI",5,10,0,9804.79598021,0,9804.79598021,52180503,0,0,NA,NA,NA,""
"20_2","Week.1",1,2020-03-30,2020-04-02,"Sac DW Ship Channel",10,20,0,19886.13259787,0,19886.13259787,64336104,0,0,NA,NA,NA,""
"20_2","Week.1",1,2020-03-30,2020-04-02,"Lower San Joaquin",5,10,0,9591.71969448,0,9591.71969448,232126861,0,0,NA,NA,NA,""
"20_2","Week.1",1,2020-03-30,2020-04-02,"Total",40,80,2,78971.84983149,141.459713045537,78971.84983149,NA,1307999.07370313,1616772013411.85,1271523.50092786,189616,4638942,"Full"
"20_2","Week.2",2,2020-04-06,2020-04-10,"Suisun Bay",5,10,0,10564.5421805,0,10564.5421805,531809657,0,0,NA,NA,NA,""
"20_2","Week.2",2,2020-04-06,2020-04-10,"Suisun Marsh",5,10,0,10139.6881124,0,10139.6881124,106744669,0,0,NA,NA,NA,""
"20_2","Week.2",2,2020-04-06,2020-04-10,"Lower Sacramento",5,10,0,10546.89065045,0,10546.89065045,171562419,0,0,NA,NA,NA,""
"20_2","Week.2",2,2020-04-06,2020-04-10,"Cache Slough LI",10,20,0,19272.02166505,0,19272.02166505,52180503,0,0,NA,NA,NA,""
"20_2","Week.2",2,2020-04-06,2020-04-10,"Sac DW Ship Channel",10,20,5,19293.3252358,47.5691321457551,19293.3252358,64336104,84285.5803404863,4758172951.67701,68979.5111005943,16030,265403,""
"20_2","Week.2",2,2020-04-06,2020-04-10,"Lower San Joaquin",5,10,0,10199.58157988,0,10199.58157988,232126861,0,0,NA,NA,NA,""
"20_2","Week.2",2,2020-04-06,2020-04-10,"Total",40,80,5,80016.04942408,47.5691321457551,80016.04942408,NA,84285.5803404863,4758172951.67701,68979.5111005943,16030,265403,"Full"
"20_2","Week.3",3,2020-04-13,2020-04-17,"Suisun Bay",5,10,0,10234.03249715,0,10234.03249715,531809657,0,0,NA,NA,NA,""
"20_2","Week.3",3,2020-04-13,2020-04-17,"Suisun Marsh",5,10,0,10077.64399873,0,10077.64399873,106744669,0,0,NA,NA,NA,""
"20_2","Week.3",3,2020-04-13,2020-04-17,"Lower Sacramento",5,10,0,10055.12308108,0,10055.12308108,171562419,0,0,NA,NA,NA,""
"20_2","Week.3",3,2020-04-13,2020-04-17,"Cache Slough LI",5,10,0,10018.19689178,0,10018.19689178,52180503,0,0,NA,NA,NA,""
"20_2","Week.3",3,2020-04-13,2020-04-17,"Sac DW Ship Channel",10,20,1,19666.15801304,4.82176981291386,19666.15801304,64336104,8381.50653778721,125868043.270514,11219.0928006909,689,36548,""
"20_2","Week.3",3,2020-04-13,2020-04-17,"Lower San Joaquin",10,20,0,20206.7411931,0,20206.7411931,232126861,0,0,NA,NA,NA,""
"20_2","Week.3",3,2020-04-13,2020-04-17,"Total",40,80,1,80257.89567488,4.82176981291386,80257.89567488,NA,8381.50653778721,125868043.270514,11219.0928006909,689,36548,"Full"
"20_2","Week.4",4,2020-04-20,2020-04-23,"Suisun Bay",5,10,0,10666.92105479,0,10666.92105479,531809657,0,0,NA,NA,NA,""
"20_2","Week.4",4,2020-04-20,2020-04-23,"Suisun Marsh",5,10,0,10555.45265698,0,10555.45265698,106744669,0,0,NA,NA,NA,""
"20_2","Week.4",4,2020-04-20,2020-04-23,"Lower Sacramento",10,20,0,20526.78169311,0,20526.78169311,171562419,0,0,NA,NA,NA,""
"20_2","Week.4",4,2020-04-20,2020-04-23,"Cache Slough LI",5,10,0,10207.77838234,0,10207.77838234,52180503,0,0,NA,NA,NA,""
"20_2","Week.4",4,2020-04-20,2020-04-23,"Sac DW Ship Channel",10,20,6,20006.00068929,12.7426808890691,20006.00068929,64336104,21773.8720538976,326817541.210213,18078.095619014,4052,69254,""
"20_2","Week.4",4,2020-04-20,2020-04-23,"Lower San Joaquin",5,10,0,11051.56209696,0,11051.56209696,232126861,0,0,NA,NA,NA,""
"20_2","Week.4",4,2020-04-20,2020-04-23,"Total",40,80,6,83014.49657347,12.7426808890691,83014.49657347,NA,21773.8720538976,326817541.210213,18078.095619014,4052,69254,"Full"
"20_2","Week.5",5,2020-04-27,2020-04-30,"Suisun Bay",5,10,0,9407.29163913,0,9407.29163913,531809657,0,0,NA,NA,NA,""
"20_2","Week.5",5,2020-04-27,2020-04-30,"Suisun Marsh",10,20,0,20725.7367548,0,20725.7367548,106744669,0,0,NA,NA,NA,""
"20_2","Week.5",5,2020-04-27,2020-04-30,"Lower Sacramento",5,10,0,9494.04789487,0,9494.04789487,171562419,0,0,NA,NA,NA,""
"20_2","Week.5",5,2020-04-27,2020-04-30,"Cache Slough LI",5,10,0,9939.02876505,0,9939.02876505,52180503,0,0,NA,NA,NA,""
"20_2","Week.5",5,2020-04-27,2020-04-30,"Sac DW Ship Channel",10,20,0,19127.60374448,0,19127.60374448,64336104,0,0,NA,NA,NA,""
"20_2","Week.5",5,2020-04-27,2020-04-30,"Lower San Joaquin",5,10,0,10326.7537527,0,10326.7537527,232126861,0,0,NA,NA,NA,""
"20_2","Week.5",5,2020-04-27,2020-04-30,"Total",40,80,0,79020.46255103,0,79020.46255103,NA,0,0,NA,NA,NA,"Full"
"20_2","Week.6",6,2020-05-04,2020-05-07,"Suisun Bay",10,20,0,20395.30822791,0,20395.30822791,531809657,0,0,NA,NA,NA,""
"20_2","Week.6",6,2020-05-04,2020-05-07,"Suisun Marsh",5,10,0,10441.30609599,0,10441.30609599,106744669,0,0,NA,NA,NA,""
"20_2","Week.6",6,2020-05-04,2020-05-07,"Lower Sacramento",5,10,0,9868.625536,0,9868.625536,171562419,0,0,NA,NA,NA,""
"20_2","Week.6",6,2020-05-04,2020-05-07,"Cache Slough LI",5,10,0,9672.87615448,0,9672.87615448,52180503,0,0,NA,NA,NA,""
"20_2","Week.6",6,2020-05-04,2020-05-07,"Sac DW Ship Channel",10,20,1,19334.26866987,1,19334.26866987,64336104,1768.1023013918,3104768.86031548,1762.03543106133,246,6378,""
"20_2","Week.6",6,2020-05-04,2020-05-07,"Lower San Joaquin",5,10,0,10815.07217252,0,10815.07217252,232126861,0,0,NA,NA,NA,""
"20_2","Week.6",6,2020-05-04,2020-05-07,"Total",40,80,1,80527.45685677,1,80527.45685677,NA,1768.1023013918,3104768.86031548,1762.03543106133,246,6378,"Full"
"20_2","Week.7",7,2020-05-11,2020-05-14,"Suisun Bay",5,10,0,10448.894225,0,10448.894225,531809657,0,0,NA,NA,NA,""
"20_2","Week.7",7,2020-05-11,2020-05-14,"Suisun Marsh",5,10,0,10349.59929619,0,10349.59929619,106744669,0,0,NA,NA,NA,""
"20_2","Week.7",7,2020-05-11,2020-05-14,"Lower Sacramento",5,10,0,10091.92753569,0,10091.92753569,171562419,0,0,NA,NA,NA,""
"20_2","Week.7",7,2020-05-11,2020-05-14,"Cache Slough LI",10,20,0,21235.3993236,0,21235.3993236,52180503,0,0,NA,NA,NA,""
"20_2","Week.7",7,2020-05-11,2020-05-14,"Sac DW Ship Channel",10,20,4,22185.45742259,7.49990645392897,22185.45742259,64336104,11556.4008543596,73573259.1604477,8577.48559663307,2533,33994,""
"20_2","Week.7",7,2020-05-11,2020-05-14,"Lower San Joaquin",5,10,0,10154.74263573,0,10154.74263573,232126861,0,0,NA,NA,NA,""
"20_2","Week.7",7,2020-05-11,2020-05-14,"Total",40,80,4,84466.0204388,7.49990645392897,84466.0204388,NA,11556.4008543596,73573259.1604477,8577.48559663307,2533,33994,"Full"
"20_2","Week.8",8,2020-05-18,2020-05-22,"Suisun Bay",5,10,0,11952.68285057,0,11952.68285057,531809657,0,0,NA,NA,NA,""
"20_2","Week.8",8,2020-05-18,2020-05-22,"Suisun Marsh",5,10,0,10932.70846129,0,10932.70846129,106744669,0,0,NA,NA,NA,""
"20_2","Week.8",8,2020-05-18,2020-05-22,"Lower Sacramento",5,10,0,11997.07543419,0,11997.07543419,171562419,0,0,NA,NA,NA,""
"20_2","Week.8",8,2020-05-18,2020-05-22,"Cache Slough LI",5,10,0,9439.79480136,0,9439.79480136,52180503,0,0,NA,NA,NA,""
"20_2","Week.8",8,2020-05-18,2020-05-22,"Sac DW Ship Channel",10,20,9,22425.68054419,10.1783619295072,22425.68054419,64336104,15515.5579305086,35526204.4440284,5960.38626634452,7000,29970,""
"20_2","Week.8",8,2020-05-18,2020-05-22,"Lower San Joaquin",10,20,0,22443.57554362,0,22443.57554362,232126861,0,0,NA,NA,NA,""
"20_2","Week.8",8,2020-05-18,2020-05-22,"Total",40,80,9,89191.51763522,10.1783619295072,89191.51763522,NA,15515.5579305086,35526204.4440284,5960.38626634452,7000,29970,"Full"
"20_2","Week.9",9,2020-05-26,2020-05-29,"Suisun Bay",5,10,0,11686.53024,0,11686.53024,531809657,0,0,NA,NA,NA,""
"20_2","Week.9",9,2020-05-26,2020-05-29,"Suisun Marsh",6,11,0,12178.37896583,0,12178.37896583,106744669,0,0,NA,NA,NA,""
"20_2","Week.9",9,2020-05-26,2020-05-29,"Lower Sacramento",6,12,0,12010.202491595,0,12010.202491595,171562419,0,0,NA,NA,NA,""
"20_2","Week.9",9,2020-05-26,2020-05-29,"Cache Slough LI",5,10,0,8706.54618526,0,8706.54618526,52180503,0,0,NA,NA,NA,""
"20_2","Week.9",9,2020-05-26,2020-05-29,"Sac DW Ship Channel",10,20,0,20152.93446012,0,20152.93446012,64336104,0,0,NA,NA,NA,""
"20_2","Week.9",9,2020-05-26,2020-05-29,"Lower San Joaquin",5,10,0,11711.8967060288,0,11711.8967060288,232126861,0,0,NA,NA,NA,""
"20_2","Week.9",9,2020-05-26,2020-05-29,"Total",37,73,0,76446.4890488338,0,76446.4890488338,NA,0,0,NA,NA,NA,"Full"
"20_2","Week.10",10,2020-06-01,2020-06-04,"Suisun Bay",5,10,0,12334.1587908,0,12334.1587908,531809657,0,0,NA,NA,NA,""
"20_2","Week.10",10,2020-06-01,2020-06-04,"Suisun Marsh",10,20,1,24387.96259053,1,24387.96259053,106744669,2325.68587718173,5403079.29731288,2324.45247258637,322,8405,""
"20_2","Week.10",10,2020-06-01,2020-06-04,"Lower Sacramento",5,10,0,9934.7680509,0,9934.7680509,171562419,0,0,NA,NA,NA,""
"20_2","Week.10",10,2020-06-01,2020-06-04,"Cache Slough LI",5,10,0,10034.67165316,0,10034.67165316,52180503,0,0,NA,NA,NA,""
"20_2","Week.10",10,2020-06-01,2020-06-04,"Sac DW Ship Channel",10,20,1,19788.98831525,1,19788.98831525,64336104,1727.47410763695,2980663.37345202,1726.45978043278,239,6243,""
"20_2","Week.10",10,2020-06-01,2020-06-04,"Lower San Joaquin",5,10,0,8819.96233811,0,8819.96233811,232126861,0,0,NA,NA,NA,""
"20_2","Week.10",10,2020-06-01,2020-06-04,"Total",40,80,2,85300.51173875,2,85300.51173875,NA,4053.15998481868,8383742.67076489,2895.46933514498,937,11610,"Full"
"20_2","Week.11",11,2020-06-08,2020-06-11,"Suisun Bay",10,20,0,19640.2183795125,0,19640.2183795125,531809657,0,0,NA,NA,NA,""
"20_2","Week.11",11,2020-06-08,2020-06-11,"Suisun Marsh",5,10,0,9607.99156471,0,9607.99156471,106744669,0,0,NA,NA,NA,""
"20_2","Week.11",11,2020-06-08,2020-06-11,"Lower Sacramento",5,10,0,10628.49347098,0,10628.49347098,171562419,0,0,NA,NA,NA,""
"20_2","Week.11",11,2020-06-08,2020-06-11,"Cache Slough LI",5,10,0,9227.86146910833,0,9227.86146910833,52180503,0,0,NA,NA,NA,""
"20_2","Week.11",11,2020-06-08,2020-06-11,"Sac DW Ship Channel",10,20,0,21497.41295471,0,21497.41295471,64336104,0,0,NA,NA,NA,""
"20_2","Week.11",11,2020-06-08,2020-06-11,"Lower San Joaquin",5,10,0,10025.29808203,0,10025.29808203,232126861,0,0,NA,NA,NA,""
"20_2","Week.11",11,2020-06-08,2020-06-11,"Total",40,80,0,80627.2759210508,0,80627.2759210508,NA,0,0,NA,NA,NA,"Full"
"20_2","Week.12",12,2020-06-15,2020-06-19,"Suisun Bay",5,10,0,10112.78474591,0,10112.78474591,531809657,0,0,NA,NA,NA,""
"20_2","Week.12",12,2020-06-15,2020-06-19,"Suisun Marsh",5,10,0,10280.69746165,0,10280.69746165,106744669,0,0,NA,NA,NA,""
"20_2","Week.12",12,2020-06-15,2020-06-19,"Lower Sacramento",5,10,0,10427.14429372,0,10427.14429372,171562419,0,0,NA,NA,NA,""
"20_2","Week.12",12,2020-06-15,2020-06-19,"Cache Slough LI",10,20,0,18847.2634066597,0,18847.2634066597,52180503,0,0,NA,NA,NA,""
"20_2","Week.12",12,2020-06-15,2020-06-19,"Sac DW Ship Channel",10,20,0,20539.11747503,0,20539.11747503,64336104,0,0,NA,NA,NA,""
"20_2","Week.12",12,2020-06-15,2020-06-19,"Lower San Joaquin",5,10,0,9302.08581481667,0,9302.08581481667,232126861,0,0,NA,NA,NA,""
"20_2","Week.12",12,2020-06-15,2020-06-19,"Total",40,80,0,79509.0931977864,0,79509.0931977864,NA,0,0,NA,NA,NA,"Full"
"20_2","Week.13",13,2020-06-22,2020-06-25,"Suisun Bay",5,10,0,10058.77512178,0,10058.77512178,531809657,0,0,NA,NA,NA,""
"20_2","Week.13",13,2020-06-22,2020-06-25,"Suisun Marsh",5,10,0,9574.06816443,0,9574.06816443,106744669,0,0,NA,NA,NA,""
"20_2","Week.13",13,2020-06-22,2020-06-25,"Lower Sacramento",5,10,0,12128.0213824,0,12128.0213824,171562419,0,0,NA,NA,NA,""
"20_2","Week.13",13,2020-06-22,2020-06-25,"Cache Slough LI",5,10,0,8361.06313504,0,8361.06313504,52180503,0,0,NA,NA,NA,""
"20_2","Week.13",13,2020-06-22,2020-06-25,"Sac DW Ship Channel",10,20,0,20815.25233018,0,20815.25233018,64336104,0,0,NA,NA,NA,""
"20_2","Week.13",13,2020-06-22,2020-06-25,"Lower San Joaquin",9,18,0,17292.37213627,0,17292.37213627,232126861,0,0,NA,NA,NA,""
"20_2","Week.13",13,2020-06-22,2020-06-25,"Total",39,78,0,78229.5522701,0,78229.5522701,NA,0,0,NA,NA,NA,"Full"
"20_3","Week.1",1,2020-06-29,2020-07-02,"Suisun Bay",6,22,2,92860.2534552,2,67065.7386065333,285840678,14597.8434664657,283163631.179129,16827.4665704356,1578,57989,""
"20_3","Week.1",1,2020-06-29,2020-07-02,"Suisun Marsh",6,24,0,97006.8836583,0,70060.52708655,76278718,0,NA,NA,NA,NA,""
"20_3","Week.1",1,2020-06-29,2020-07-02,"Lower Sacramento",6,24,0,101146.43712558,0,73050.2045906967,88162170,0,NA,NA,NA,NA,""
"20_3","Week.1",1,2020-06-29,2020-07-02,"Cache Slough LI",6,24,0,83627.47212204,0,60397.6187548067,33420492,0,NA,NA,NA,NA,""
"20_3","Week.1",1,2020-06-29,2020-07-02,"Sac DW Ship Channel",7,26,1,86511.07347498,1,62480.21973193,30411491,487.794264986699,247817.01744322,497.812231110507,65,1788,""
"20_3","Week.1",1,2020-06-29,2020-07-02,"Lower San Joaquin",6,24,0,117102.45447516,0,84573.9948987267,122096565,0,NA,NA,NA,NA,""
"20_3","Week.1",1,2020-06-29,2020-07-02,"Total",37,144,3,578254.57431126,3,417628.303669243,NA,15085.6377314524,283411448.196572,16834.8284278923,1727,58676,"Full"
"20_3","Week.2",2,2020-07-06,2020-07-10,"Suisun Bay",6,24,0,115756.3020614,0,83601.7737110111,285840678,0,NA,NA,NA,NA,""
"20_3","Week.2",2,2020-07-06,2020-07-10,"Suisun Marsh",6,24,0,108651.14696898,0,78470.27281093,76278718,0,NA,NA,NA,NA,""
"20_3","Week.2",2,2020-07-06,2020-07-10,"Lower Sacramento",6,24,4,97865.6399336,4,70680.7399520444,88162170,9539.40473241425,41257152.766857,6423.1731073401,2387,26231,""
"20_3","Week.2",2,2020-07-06,2020-07-10,"Cache Slough LI",6,24,0,92033.62331394,0,66468.7279489567,33420492,0,NA,NA,NA,NA,""
"20_3","Week.2",2,2020-07-06,2020-07-10,"Sac DW Ship Channel",6,21,6,88957.60214418,6,64247.15710413,30411491,3353.23591575696,5068684.09550635,2251.37382402531,842,9202,""
"20_3","Week.2",2,2020-07-06,2020-07-10,"Lower San Joaquin",6,24,0,95297.34647664,0,68825.86134424,122096565,0,NA,NA,NA,NA,""
"20_3","Week.2",2,2020-07-06,2020-07-10,"Total",36,141,10,598561.66089874,10,432294.532871312,NA,12892.6406481712,46325836.8623634,6806.30860763478,4314,30131,"Full"
"20_3","Week.3",3,2020-07-13,2020-07-16,"Suisun Bay",6,24,0,108845.2517229,0,78610.45957765,285840678,0,NA,NA,NA,NA,""
"20_3","Week.3",3,2020-07-13,2020-07-16,"Suisun Marsh",6,24,0,103902.32024634,0,75040.5646223567,76278718,0,NA,NA,NA,NA,""
"20_3","Week.3",3,2020-07-13,2020-07-16,"Lower Sacramento",6,24,0,90376.6561698,0,65272.0294559667,88162170,0,NA,NA,NA,NA,""
"20_3","Week.3",3,2020-07-13,2020-07-16,"Cache Slough LI",6,23,0,90455.51122608,0,65328.9803299467,33420492,0,NA,NA,NA,NA,""
"20_3","Week.3",3,2020-07-13,2020-07-16,"Sac DW Ship Channel",6,23,1,97534.2689706,1,70441.4164787667,30411491,431.678280046141,186420.582440193,431.764498818734,60,1561,""
"20_3","Week.3",3,2020-07-13,2020-07-16,"Lower San Joaquin",6,24,0,91045.91318592,0,65755.3817453867,122096565,0,NA,NA,NA,NA,""
"20_3","Week.3",3,2020-07-13,2020-07-16,"Total",36,142,1,582159.92152164,1,420448.832210073,NA,431.678280046141,186420.582440193,431.764498818734,60,1561,"Full"
"20_3","Week.4",4,2020-07-20,2020-07-24,"Suisun Bay",6,24,0,124410.7006527,0,89852.1726936167,285840678,0,NA,NA,NA,NA,""
"20_3","Week.4",4,2020-07-20,2020-07-24,"Suisun Marsh",6,22,1,100833.03882498,1,72823.8613735967,76278718,1048.05980140521,1103796.30359387,1050.61710608283,144,3795,""
"20_3","Week.4",4,2020-07-20,2020-07-24,"Lower Sacramento",6,24,0,96340.99651638,0,69579.6085951633,88162170,0,NA,NA,NA,NA,""
"20_3","Week.4",4,2020-07-20,2020-07-24,"Cache Slough LI",6,22,0,76300.01766156,0,55105.5683111267,33420492,0,NA,NA,NA,NA,""
"20_3","Week.4",4,2020-07-20,2020-07-24,"Sac DW Ship Channel",6,24,0,101760.76519224,0,73493.8859721733,30411491,0,NA,NA,NA,NA,""
"20_3","Week.4",4,2020-07-20,2020-07-24,"Lower San Joaquin",3,12,0,48999.0941594,0,35388.2346706778,122096565,0,NA,NA,NA,NA,""
"20_3","Week.4",4,2020-07-20,2020-07-24,"Total",33,128,1,548644.61300726,1,396243.331616354,NA,1048.05980140521,1103796.30359387,1050.61710608283,144,3795,"Full"
"20_3","Week.5",5,2020-07-27,2020-07-30,"Suisun Bay",6,22,0,104923.16747066,0,75777.8431732544,285840678,0,NA,NA,NA,NA,""
"20_3","Week.5",5,2020-07-27,2020-07-30,"Suisun Marsh",6,24,0,105820.45264098,0,76425.88246293,76278718,0,NA,NA,NA,NA,""
"20_3","Week.5",5,2020-07-27,2020-07-30,"Lower Sacramento",6,24,0,96728.08273282,0,69859.1708625922,88162170,0,NA,NA,NA,NA,""
"20_3","Week.5",5,2020-07-27,2020-07-30,"Cache Slough LI",6,24,0,90840.0138723,0,65606.67668555,33420492,0,NA,NA,NA,NA,""
"20_3","Week.5",5,2020-07-27,2020-07-30,"Sac DW Ship Channel",6,24,0,83993.10347274,0,60661.6858414233,30411491,0,NA,NA,NA,NA,""
"20_3","Week.5",5,2020-07-27,2020-07-30,"Lower San Joaquin",6,22,0,79692.13303128,0,57555.42941148,122096565,0,NA,NA,NA,NA,""
"20_3","Week.5",5,2020-07-27,2020-07-30,"Total",36,140,0,561996.95322078,0,405886.68843723,NA,0,0,NA,NA,NA,"Full"
"20_3","Week.6",6,2020-08-03,2020-08-06,"Suisun Bay",6,22,0,116663.69685432,0,84257.1143947867,285840678,0,NA,NA,NA,NA,""
"20_3","Week.6",6,2020-08-03,2020-08-06,"Suisun Marsh",6,24,0,100351.82078922,0,72476.3150144367,76278718,0,NA,NA,NA,NA,""
"20_3","Week.6",6,2020-08-03,2020-08-06,"Lower Sacramento",6,24,1,107153.23788708,1,77388.4495851133,88162170,1142.59708894258,1302053.15678072,1141.07543868962,158,4127,""
"20_3","Week.6",6,2020-08-03,2020-08-06,"Cache Slough LI",6,24,0,77111.59569806,0,55691.7080041544,33420492,0,NA,NA,NA,NA,""
"20_3","Week.6",6,2020-08-03,2020-08-06,"Sac DW Ship Channel",6,24,1,84204.05759766,1,60814.04159831,30411491,500.238122418758,250420.128887759,500.419952527633,69,1809,""
"20_3","Week.6",6,2020-08-03,2020-08-06,"Lower San Joaquin",6,24,0,91908.93796854,0,66378.6774217233,122096565,0,NA,NA,NA,NA,""
"20_3","Week.6",6,2020-08-03,2020-08-06,"Total",36,142,2,577393.34679488,2,417006.306018524,NA,1642.83521136134,1552473.28566847,1245.98285929963,349,4906,"Full"
"20_3","Week.7",7,2020-08-10,2020-08-13,"Suisun Bay",6,24,0,99177.75661794,0,71628.3797796233,285840678,0,NA,NA,NA,NA,""
"20_3","Week.7",7,2020-08-10,2020-08-13,"Suisun Marsh",6,22,1,92715.68585202,1,66961.3286709033,76278718,1872.77483166421,9900937.5009376,3146.57551966222,99,9268,""
"20_3","Week.7",7,2020-08-10,2020-08-13,"Lower Sacramento",6,24,0,101182.83176694,0,73076.4896094567,88162170,0,NA,NA,NA,NA,""
"20_3","Week.7",7,2020-08-10,2020-08-13,"Cache Slough LI",6,24,0,88739.79594172,0,64089.8526245756,33420492,0,NA,NA,NA,NA,""
"20_3","Week.7",7,2020-08-10,2020-08-13,"Sac DW Ship Channel",6,22,2,76113.32663088,2,54970.73590008,30411491,1106.48083639586,612438.286262639,782.584363671189,259,3148,""
"20_3","Week.7",7,2020-08-10,2020-08-13,"Lower San Joaquin",6,24,0,95701.73138064,0,69117.91710824,122096565,0,NA,NA,NA,NA,""
"20_3","Week.7",7,2020-08-10,2020-08-13,"Total",36,140,3,553631.12819014,3,399844.703692879,NA,2979.25566806007,10513375.7872002,3242.43362109392,356,11399,"Full"
"20_3","Week.8",8,2020-08-17,2020-08-19,"Suisun Bay",6,24,0,116797.48086006,0,84353.73617671,285840678,0,NA,NA,NA,NA,""
"20_3","Week.8",8,2020-08-17,2020-08-19,"Suisun Marsh",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"20_3","Week.8",8,2020-08-17,2020-08-19,"Lower Sacramento",1,2,0,8949.71190036,0,6463.68081692667,88162170,0,NA,NA,NA,NA,""
"20_3","Week.8",8,2020-08-17,2020-08-19,"Cache Slough LI",6,24,0,90815.07680322,0,65588.6665801033,33420492,0,NA,NA,NA,NA,""
"20_3","Week.8",8,2020-08-17,2020-08-19,"Sac DW Ship Channel",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"20_3","Week.8",8,2020-08-17,2020-08-19,"Lower San Joaquin",6,24,0,96746.07144224,0,69872.1627082844,122096565,0,NA,NA,NA,NA,""
"20_3","Week.8",8,2020-08-17,2020-08-19,"Total",19,74,0,313308.34100588,0,226278.246282024,NA,0,0,NA,NA,NA,"Partial"
"20_3","Week.9",9,2020-08-27,2020-08-28,"Suisun Bay",1,4,0,17699.47793152,0,12782.9562838756,285840678,0,NA,NA,NA,NA,""
"20_3","Week.9",9,2020-08-27,2020-08-28,"Suisun Marsh",3,12,0,50596.4145302,0,36541.8549384778,76278718,0,NA,NA,NA,NA,""
"20_3","Week.9",9,2020-08-27,2020-08-28,"Lower Sacramento",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"20_3","Week.9",9,2020-08-27,2020-08-28,"Cache Slough LI",3,12,0,41707.2480363,0,30121.90135955,33420492,0,NA,NA,NA,NA,""
"20_3","Week.9",9,2020-08-27,2020-08-28,"Sac DW Ship Channel",3,12,0,44978.38492224,0,32484.3891105067,30411491,0,NA,NA,NA,NA,""
"20_3","Week.9",9,2020-08-27,2020-08-28,"Lower San Joaquin",3,12,0,45131.6018692,0,32595.0457944222,122096565,0,NA,NA,NA,NA,""
"20_3","Week.9",9,2020-08-27,2020-08-28,"Total",13,52,0,200113.12728946,0,144526.147486832,NA,0,0,NA,NA,NA,"Partial"
"20_3","Week.10",10,2020-08-31,2020-09-03,"Suisun Bay",6,22,0,106392.88193842,0,76839.3036221922,285840678,0,NA,NA,NA,NA,""
